openlibrary_work_key	selection_title	selection_author	retrieval_query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	organizationalci0000orga	Organizational citizenship behavior : the good soldier syndrome	Organ, Dennis W	1988-01-01T00:00:00Z	1988.0	Lexington, Mass. : Lexington Books	['Coopération (Psychologie)', 'Psychologie du travail', 'Impartialité', 'Satisfaction au travail', 'Coopération (psychologie)', 'Organizational behavior', 'Earl H. Potter III Collection', 'Cooperativeness', 'Psychology, Industrial', 'Fairness', 'Job satisfaction', 'Comportement organisationnel']	['xiii, 132 pages ; 24 cm', 'Includes bibliographical references (pages 121-127) and index']	['marygrovecollege', 'internetarchivebooks', 'americana', 'printdisabled', 'fav-anksis', 'fav-bob_potts', 'fav-burhan_dem_r177', 'fav-corpsss', 'fav-deolef', 'fav-dx3906', 'fav-fatin_a_s', 'fav-fearuk', 'fav-jordan_reyne', 'fav-josh_carr', 'fav-kaponus', 'fav-minhkhasolou', 'fav-mwijiw', 'fav-sdn_sekandis', 'americanuniversity-ol', 'binghamton-ol', 'dartmouthlibrary-ol', 'gwulibraries-ol', 'johnshopkins-ol', 'the-claremont-colleges-ol', 'udc-ol', 'universityofarizona-ol', 'wilsoncollege-ol']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000mark_v8o5	The Good SOldier	MArk Schorer	1951-01-01T00:00:00Z	1951.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_Y0-ABF-595	THE GOOD SOLDIER	FORD MADOX FORD	1951-01-01T00:00:00Z	1951.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_S0-EFZ-210	Stonewall Jackson the Good Soldier	Allen Tate	1960-01-01T00:00:00Z	1960.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bim_eighteenth-century_the-militant-christian-_coven-stephen_1781	The militant Christian; or, the good soldier of Jesus Christ, described in his arms compleat; ... Carefully abridged from the original of Mr. Stephen Coven, ... 1781	Coven, Stephen	1781-01-01T00:00:00Z	1781.0		['Language & Literature', 'Literary And Political Reviews', 'General Interest Periodicals--United Kingdom', 'Law', 'Philosophy & Religion', 'Fine & Performing Arts', 'Social Sciences', 'History', 'History--History of North And South America', 'Books', 'microfilm']	The militant Christian; or, the good soldier of Jesus Christ, described in his arms compleat; ... Carefully abridged from the original of Mr. Stephen Coven, ... 1781.. Digitized from IA40316005-26 . Previous issue: bim_eighteenth-century_counsels-and-comforts-to_robe-james_1749 . Next issue: bim_eighteenth-century_an-essay-concerning-the-_langton-zachary_1753 .	['pub_eighteenth-century', 'bim_microfilm', 'microfilm']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000robi	The good soldier	Robi, Jill, author	2016-01-01T00:00:00Z	2016.0	[Place fo publication not identified] : Jill Robi	"['Businessmen -- Fiction', 'Superheroes -- Fiction', 'Man-woman relationships -- Fiction', ""Hommes d'affaires -- Romans, nouvelles, etc"", 'Superhéros -- Romans, nouvelles, etc', 'Relations entre hommes et femmes -- Romans, nouvelles, etc', 'Businessmen', 'Man-woman relationships', 'Superheroes']"	"['287 pages ; 23 cm', '""Chicago business mogul Nicholas Sloane appears to have it all--money, sex appeal, and hordes of women eagerly seeking access to both. Only one thing threatens Nic\'s empire, the vigilante known as Valiant. This mysterious figure seems determined to foil all of Nic\'s more dubious business ventures, and it\'s beginning to hurt the bottom line. There seems only one thing left for Nic to do. Enter Reese Alexander, a young woman whose powers could rival even those of Valiant. A lifetime of poverty and neglect have left her with little confidence in her abilities, but Nic is positive she\'s just the person to vanquish his adversary. The only question is, can he convince her to do it?""--Back cover']"	['internetarchivebooks', 'printdisabled', 'fav-vandana_j']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	the-good-soldier-svejk-and-his-fortunes-in-the-world-war-jaroslav-hasek-a-new-an	The Good Soldier Svejk And His Fortunes In The World War Jaroslav Hašek; A New And Unabridged Translation From The Penguin Twentieth Century 9780140182743 3ad 0e 989afd 05f 1d 9ba 784493897edcc Anna’s Archive					['anarchy', 'comedy', 'war']	Jaroslav Hašek: The Good Solider Švejk	['opensource', 'fav-eva_ha', 'fav-jahanzeb_shah', 'fav-troublewillsoonbeover', 'fav-yoshiyamadeep']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	isbn_9781544001241	The Good Soldier	Ford Madox Ford	2017-03-02T00:00:00Z	2017.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000ford_n7l9	The good soldier	Ford, Ford Madox, 1873-1939	2010-01-01T00:00:00Z	2010.0	Richmond : Oneworld Classics	['British -- Social life and customs -- Fiction', 'Adultery -- Fiction', 'British -- Germany -- Fiction', 'Adultery', 'British', 'British -- Social life and customs', 'Germany']	['pages cm', 'Originally published: Manchester: Carcanet, 1996', 'Includes bibliographical references']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-ana_lves', 'fav-greyeminence', 'fav-mjhodgson', 'fav-vittorio_pattini']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	stonewalljackson0000unse	Stonewall Jackson : the good soldier	Tate, Allen, 1899-1979	1928-01-01T00:00:00Z	1928.0	New York : Minton, Balch & Company	['Jackson, Stonewall, 1824-1863', 'Confederate States of America. Army -- Biography']	['viii pages, 2 leaves, 3-322 pages : 21 cm', 'Bibliography: p. 321-322']	['marygrovecollege', 'internetarchivebooks', 'americana', 'fav-kanki', 'fav-mfoltermann']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000ford_c4r4	The good soldier	Ford, Ford Madox, 1873-1939, author	2016-01-01T00:00:00Z	2016.0	London : William Collins	['British -- Germany -- Social life and customs -- Fiction', 'British -- Social life and customs', 'Germany -- Fiction', 'Germany']	['1 online resource', 'CIP data; item not viewed']	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_W9-COM-375	THE GOOD SOLDIER	FORD MADOX FORD	1951-01-01T00:00:00Z	1951.0	Alfred A. knopf			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000ford_f6y5	The good soldier	Ford, Ford Madox, 1873-1939, author	2016-01-01T00:00:00Z	2016.0	London : William Collins	['British -- Germany -- Social life and customs -- Fiction', 'British -- Social life and customs', 'Germany -- Fiction', 'Germany']	['1 online resource', 'CIP data; item not viewed']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-alan459']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldierstory0000weis	The good soldier : a story of a Southwest Pacific Signal Corps WAC	Weise, Selene H. C., 1921-	1999-01-01T00:00:00Z	1999.0	Shippensburg : Burd Street Press	"['Weise, Selene H. C., 1921-', ""United States. Army. Women's Army Corps -- Biography"", 'World War, 1939-1945 -- Personal narratives, American', 'World War, 1939-1945 -- Pacific Area', 'Women soldiers -- United States -- Biography', 'Pacific Area -- History, Military']"	['xii, 232 p. : 24 cm', 'Includes bibliographical references (p. 228) and index']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-4gr8boyz', 'fav-abigail_s355', 'fav-bnwdjn', 'fav-jp771', 'fav-thewanderingace', 'fav-violetsun', 'fav-yailon']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	in.ernet.dli.2015.220415	The Good Soldier Schweik	Jaroslay Hasek	1939-01-01T00:00:00Z	1939.0		SV	Book Source: Digital Library of India Item 2015.220415 dc.contributor.author: Jaroslay Hasek dc.date.accessioned: 2015-07-09T21:42:18Z dc.date.available: 2015-07-09T21:42:18Z dc.date.digitalpublicationdate: 2005-02-03 dc.date.citation: 1939 dc.identifier.barcode: 2990100061149 dc.identifier.origpath: /data_copy/upload/0061/154 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/220415 dc.description.scanningcentre: S.V. Digital Library, Tirupati dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 286 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Penguin Books Limited, England dc.source.library: Cpbl, Cuddapah dc.subject.classification: Language. Linguistics. Literature dc.subject.keywords: The Good Soldier Schweik dc.subject.keywords: Jaroslay Hasek dc.subject.keywords: Penguin Books Limited dc.title: The Good Soldier Schweik	['digitallibraryindia', 'JaiGyan', 'fav-achivoksil', 'fav-aliveartworks85', 'fav-archive788', 'fav-aru13', 'fav-bipul4476', 'fav-bookhunter222', 'fav-caio_guimar_es', 'fav-chapalan', 'fav-christinebot', 'fav-daddygotem', 'fav-fayayinlari', 'fav-geo_hardy', 'fav-gggia3', 'fav-gregourious', 'fav-harald_bluetooth', 'fav-hawkeye99', 'fav-izambard', 'fav-joaquin_vidales', 'fav-johnostanley', 'fav-just4comments', 'fav-kenneth_lau', 'fav-lullo', 'fav-margarta', 'fav-mikewf', 'fav-mungo283', 'fav-nolan_simmons', 'fav-oldhickory1927', 'fav-orsino11', 'fav-pasquale486', 'fav-pillazo', 'fav-pompkin', 'fav-rhouse24', 'fav-roberto_de_lima', 'fav-shizzle84', 'fav-silver_millenium', 'fav-tomato_withlegs', 'fav-troublewillsoonbeover', 'fav-uh-non-uh-muhs', 'fav-undercapricorn', 'fav-yazin2020']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	isbn_9781482071672	The Good Soldier	Ford Madox Ford	2013-01-24T00:00:00Z	2013.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-jk1958']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000ford_k6v7	the good soldier	ford madox ford	1927-01-01T00:00:00Z	1927.0				['internetarchivebooks', 'fav-jacob_waddell', 'fav-jonboneau']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000unse_x3d2	The Good soldier		1927-01-01T00:00:00Z	1927.0				['internetarchivebooks']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldierjesu00blytgoog	The good soldier of Jesus Christ characterized, in a sermon occasioned by ...	Samuel Blyth	1754-01-01T00:00:00Z	1754.0			Book digitized by Google from the library of Oxford University and uploaded to the Internet Archive by user tpb.	['europeanlibraries']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldiertaleo0000ford	The good soldier : a tale of passion	Ford, Ford Madox, 1873-1939	1991-01-01T00:00:00Z	1991.0	London : David Campbell	English fiction	['xlvii, 220 pages ; 21 cm', 'Includes bibliographical references (pxxxii-xxxiii)']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-bunnybonbon', 'fav-jrsalles']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldiertaleo0000mark	the good soldier a tale of passion	mark schorer	1957-01-01T00:00:00Z	1957.0	vintage books			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldiertaleo00ford_0	The good soldier	Ford Madox Ford	1990-01-01T00:00:00Z	1990.0	Penguin Books			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-alastairgreyson', 'fav-aliciav', 'fav-benw7189', 'fav-dnstoddart', 'fav-ecgtheow7943', 'fav-hellsbeth', 'fav-jrsalles', 'fav-kayesomething', 'fav-nathansr', 'fav-troublewillsoonbeover', 'binghamton-ol']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_T5-CUR-127	The Good Soldier	Mark Schorer	1955-01-01T00:00:00Z	1955.0	Vintage Books			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldiertaleo0000ford_n8d8	The good soldier : a tale of passion	Ford, Ford Madox, 1873-1939, author	1990-01-01T00:00:00Z	1990.0	Oxford : Oxford University Press	['Friendship -- Germany -- Bad Nauheim -- Fiction', 'Married people -- Germany -- Bad Nauheim -- Fiction', 'Adultery -- Germany -- Bad Nauheim -- Fiction', 'Middle class -- Germany -- Bad Nauheim -- Fiction', 'Adultery', 'Friendship', 'Married people', 'Middle class', 'Germany -- Bad Nauheim']	['xliii, 307 pages ; 19 cm', 'Four wealthy and socially prominent individuals are forced to see each other realistically', 'Includes bibliographical references']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'gwulibraries-ol', 'rochester-ol', 'universityofcoloradoboulder-ol']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_S0-BQD-522	The Good Soldier	Allen Tate	1928-01-01T00:00:00Z	1928.0				['internetarchivebooks']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldiertaleo0000ford_g7p1	the good soldier: a tale of passion	ford madox ford	1960-01-01T00:00:00Z	1960.0	vintage books: new york			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_KU-093-504	The Good Soldier Schweik	Jaroslav Hasek	1951-01-01T00:00:00Z	1951.0				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-supermega12']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bwb_Y0-BGI-777	The Good Soldier Svejk and his Fortunes in the World War	Jeroslav Hasek	1983-01-01T00:00:00Z	1983.0				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-barracuda71']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	cia-readingroom-document-cia-rdp88-01350r000200690002-7	CIA Reading Room cia-rdp88-01350r000200690002-7: 3 ON THE CIA--THE GOOD SOLDIER VS. THE OTHERS	CIA Reading Room	1978-07-23T00:00:00Z	1978.0		CIA Reading Room	No Description	['ciareadingroom', 'usgovernmentmirrors', 'government-documents']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldierschwe0000jaro_i4d3	The Good Soldier Schweik	Jaroslav Hasek	1930-01-01T00:00:00Z	1930.0	Penguin Books			['internetarchivebooks', 'fav-ilem', 'fav-jahanzeb_shah', 'fav-troublewillsoonbeover', 'fav-yoshiyamadeep']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	isbn_9799637326270	From Good King Wenceslas to the Good Soldier Å vejk: A Dictionary of Czech Popular Culture		2005-01-01T00:00:00Z	2005.0				['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldierjohnn0000osio	The good soldier Johnny Doyle and other tales	Ó Siochrú, Pádraig	1990-01-01T00:00:00Z	1990.0	[Dublin?] : Kildanore	['Folklore -- Ireland', 'Tales -- Ireland', 'Legends -- Ireland', 'Folklore', 'Legends', 'Tales', 'Ireland']	142 pages : 22 cm	['internetarchivebooks', 'inlibrary', 'printdisabled', 'bpljordan-ol']
