OL103128W	490762465
OL103134W	7030905
OL103134W	433361365
OL103134W	36211090
OL103134W	1074208
OL103134W	612836291
OL103134W	703206502
OL103134W	1267641
OL103134W	179677
OL103134W	434412865
OL10334338W	12601569
OL10334338W	29307007
OL10334338W	4725681
OL10334338W	16161222
OL10334338W	3601362
OL10336879W	502873834
OL10336879W	704555459
OL10336879W	502497931
OL10336879W	502788358
OL10336879W	37348646
OL10336879W	502497928
OL10336879W	4010595
OL10336879W	502390994
OL10336879W	930988351
OL10336879W	968794560
OL103375W	806491927
OL103375W	17463899
OL103375W	44956601
OL103375W	1026183
OL103375W	2328884
OL103375W	16874180
OL103375W	273506
OL10338391W	4904528
OL10338391W	3574189
OL10338391W	19166970
OL10338391W	1933340
OL10338391W	276819947
OL10338391W	4021562
OL10338391W	5518536
OL10338391W	2312265
OL103386W	2329182
OL103386W	232657475
OL103386W	2745852
OL103386W	158158
OL103386W	23758735
OL103393W	1198944
OL103393W	996090
OL103393W	7552936
OL103393W	63182028
OL103393W	1619834
OL103393W	827701
OL103393W	2329269
OL10340782W	226380051
OL10340782W	913628
OL10340782W	70671477
OL10340782W	43759593
OL10340782W	29682109
OL10340782W	16668079
OL10340782W	27104462
OL10343423W	1578157
OL10343423W	12197428
OL10343423W	15111606
OL10343423W	1848765
OL10343423W	62169970
OL10343423W	38088669
OL10355846W	2278512
OL10355846W	994073224
OL10355846W	14002472
OL10355846W	65203735
OL10355846W	14761013
OL10356096W	490073981
OL10356096W	7359860
OL10356096W	41980981
OL10356096W	8652030
OL10356096W	10522257
OL10356096W	2676693
OL10356096W	7257713
OL10356096W	915617405
OL10359683W	9553079
OL10359683W	7150256
OL10359683W	12633736
OL10359683W	1470906
OL10359683W	12633730
OL10359683W	160148995
OL10359683W	27996760
OL10359683W	1470948
OL10359683W	8290372
OL10359683W	9928398
OL10416779W	25369767
OL10416779W	27687393
OL10416779W	115486
OL10416779W	29838138
OL10417844W	14819399
OL10419085W	4012451
OL10419085W	221343539
OL10419085W	23360371
OL10419085W	153097
OL10419085W	57241806
OL10419085W	7286605
OL10419085W	3065143
OL10419085W	14245572
OL10419085W	11404854
OL10419085W	162696469
OL10419085W	3299749
OL10419085W	61488998
OL10419085W	53458019
OL10419085W	228290393
OL10419085W	232875448
OL10419085W	76138458
OL10419085W	7206863
OL10419085W	2536613
OL10425647W	311635989
OL10425647W	154687995
OL10425647W	18771985
OL10425647W	311635955
OL10432709W	701242453
OL10432709W	8915181
OL10432709W	434316136
OL10432709W	53923035
OL10432709W	630171258
OL10432709W	319669
OL10432709W	85827152
OL10432709W	16108472
OL10432709W	2032742
OL10432709W	1259396
OL10444804W	59983
OL10444804W	59564
OL10444804W	61641
OL10444804W	63582
OL10444804W	60679
OL10444804W	3107991
OL10444804W	3489444
OL10449613W	173298923
OL10449613W	48910931
OL10449613W	212891172
OL10449613W	1150854
OL10449613W	188955
OL10449613W	2560179
OL10449613W	41416345
OL10449613W	16767788
OL10449613W	37520489
OL10449613W	32616108
OL10449613W	13030208
OL10449613W	52219630
OL10449613W	38143435
OL10449613W	24993627
OL10450991W	156806271
OL10450991W	20523869
OL10450991W	53002860
OL10450991W	232334741
